id,title,description,genres,genre_category,rating,url
wild_mountain_thyme,Wild Mountain Thyme,"John Patrick Shanley, who created the classic MOONSTRUCK, brings his sweeping romantic vision to Ireland with Wild Mountain Thyme. The headstrong farmer Rosemary Muldoon (Emily Blunt) has her heart set on winning her neighbor Anthony Reilly’s love. The problem is Anthony (Jamie Dornan) seems to have inherited a family curse, and remains oblivious to his beautiful admirer. Stung by his father Tony's (Christopher Walken) plans to sell the family farm to his American nephew (Jon Hamm), Anthony is jolted into pursuing his dreams in this comedic, moving and wildly romantic tale.",Romance/|Comedy,ROMANCE,PG-13,https://www.rottentomatoes.com/m/wild_mountain_thyme
coming_to_america,Coming to America,"Prince Akeem (Eddie Murphy) is the prince of a wealthy African country and wants for nothing, except a wife who will love him in spite of his title. To escape an arranged marriage, Akeem flees to America accompanied by his persnickety sidekick, Semmi (Arsenio Hall), to find his queen. Disguised as a foreign student working in fast food, he romances Lisa (Shari Headley), but struggles with revealing his true identity to her and his marital intentions to his king father (James Earl Jones).",Comedy/|Romance,ROMANCE,R,https://www.rottentomatoes.com/m/coming_to_america
the_40_year_old_virgin,The 40 Year-Old Virgin,Three dysfunctional co-workers embark on a mission to help their newfound friend lose his sexual innocence.,Romance/|Comedy,ROMANCE,R,https://www.rottentomatoes.com/m/the_40_year_old_virgin
life_itself_2018,Life Itself,"College sweethearts Will and Abby fall in love, get married and prepare to bring their first child into the world. As their story unfolds in New York, fate links them to a group of people in Seville, Spain, including a troubled young woman, a man and his granddaughter, a wealthy landowner and a plantation manager.",Comedy/|Drama/|Romance,ROMANCE,R,https://www.rottentomatoes.com/m/life_itself_2018
irish_wish,Irish Wish,"When the love of her life gets engaged to her best friend, Maddie (Lindsay Lohan) puts her feelings aside to be a bridesmaid at their wedding in Ireland. Days before the pair are set to marry, Maddie makes a spontaneous wish for true love, only to wake up as the bride-to-be. With her dream seeming to come true, Maddie soon realizes that her real soulmate is someone else entirely.",Romance/|Comedy,ROMANCE,"Released Mar 15 2024,",https://www.rottentomatoes.com/m/irish_wish
disenchanted_2022,Disenchanted,"It's been fifteen years since Giselle and Robert wed, but Giselle has grown disillusioned with life in the city. They decide to move their growing family to the sleepy suburban community of Monroeville in search of a more fairy tale life – unfortunately, it isn’t the quick fix she hoped for. Suburbia has a whole new set of rules and a local queen bee, Malvina Monroe, who makes Giselle feel more out of place than ever. Frustrated that her happily ever after hasn’t been easy to find, she turns to the magic of Andalasia for help, accidentally transforming the entire town into a real-life fairy tale, placing her family’s future happiness in jeopardy. Now, Giselle is in a race against time to reverse the spell and determine what happily ever after truly means to her and her family.",Kids & Family/|Fantasy/|Adventure/|Romance/|Musical,ROMANCE,PG,https://www.rottentomatoes.com/m/disenchanted_2022
painted_veil,The Painted Veil,"Caught in an affair with another man (Liev Schreiber), a scientist's callow wife (Naomi Watts) accompanies her husband (Edward Norton) to mainland China in the 1920s to fight a cholera epidemic. There, she embarks on a journey of self-discovery that leads to an unexpected chance at redemption.",Drama/|Romance,ROMANCE,PG-13,https://www.rottentomatoes.com/m/painted_veil
allied,Allied,"Max Vatan (Brad Pitt) and Marianne Beauséjour (Marion Cotillard) are World War II operatives who never reveal their true identities. After falling in love during a risky mission, they hope to leave all that double-dealing behind them and start new lives. Instead, suspicion and danger envelop their marriage as both husband and wife become pitted against each other in an escalating, potentially lethal test that has global consequences.",History/|Drama/|War/|Mystery & Thriller/|Romance/|Action,ROMANCE,R,https://www.rottentomatoes.com/m/allied
my_policeman,My Policeman,"A beautifully crafted story of forbidden love and changing social conventions, My Policeman follows three young people -- policeman Tom (Harry Styles), teacher Marion (Emma Corrin), and museum curator Patrick (David Dawson) -- as they embark on an emotional journey in 1950s Britain. Flashing forward to the 1990s, Tom (Linus Roache), Marion (Gina McKee), and Patrick (Rupert Everett) are still reeling with longing and regret, but now they have one last chance to repair the damage of the past. Based on the book by Bethan Roberts, director Michael Grandage carves a visually transporting, heart-stopping portrait of three people caught up in the shifting tides of history, liberty, and forgiveness.",Romance/|Drama/|LGBTQ+,ROMANCE,R,https://www.rottentomatoes.com/m/my_policeman
happiest_season,Happiest Season,"This romantic comedy is about longtime lesbian couple Abby (Kristen Stewart) and Harper (Mackenzie Davis), who made plans to go home to the latter's family for the Christmas holidays. Aside from spending the yuletide season with Harper's conservative parents, Abby is also planning to spring a marriage proposal on Harper. Trouble begins, though, when she discovers that Harper hasn't come out as a lesbian yet to her family, leaving them clueless as to who Abby really is in her life. Co-written and directed by Clea Duvall. Co-starring Dan Levy, Victor Garber, and Mary Steenburgen.",Holiday/|Romance/|Comedy/|LGBTQ+,ROMANCE,PG-13,https://www.rottentomatoes.com/m/happiest_season
broadcast_news,Broadcast News,"Intelligent satire of American television news. A highly strung news producer finds herself strangely attracted to a vapid anchorman even through she loathes everything he personifies. To make matters worse, her best friend, a talented but not particularly telegenic news reporter, is secretly in love with her.",Romance/|Comedy,ROMANCE,R,https://www.rottentomatoes.com/m/broadcast_news
star_wars_episode_iii_revenge_of_the_sith,Star Wars: Episode III - Revenge of the Sith,"It has been three years since the Clone Wars began. Jedi Master Obi-Wan Kenobi (Ewan McGregor) and Jedi Knight Anakin Skywalker (Hayden Christensen) rescue Chancellor Palpatine (Ian McDiarmid) from General Grievous, the commander of the droid armies, but Grievous escapes. Suspicions are raised within the Jedi Council concerning Chancellor Palpatine, with whom Anakin has formed a bond. Asked to spy on the chancellor, and full of bitterness toward the Jedi Council, Anakin embraces the Dark Side.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/star_wars_episode_iii_revenge_of_the_sith
the_electric_state,The Electric State,"The Electric State is a spectacular adventure from the directors of Avengers: Endgame set in an alternate, retro-futuristic version of the 1990s. Millie Bobby Brown (Stranger Things, Enola Holmes, Damsel) stars as Michelle, an orphaned teenager navigating life in a society where sentient robots resembling cartoons and mascots, who once served peacefully among humans, now live in exile following a failed uprising. Everything Michelle thinks she knows about the world is upended one night when she's visited by Cosmo, a sweet, mysterious robot who appears to be controlled by Christopher -- Michelle's genius younger brother whom she thought was dead. Determined to find the beloved sibling she thought she had lost, Michelle sets out across the American southwest with Cosmo, and soon finds herself reluctantly joining forces with Keats (Chris Pratt, Guardians of the Galaxy, Jurassic World), a low-rent smuggler, and his wisecracking robot sidekick, Herman (voiced by Anthony Mackie). As they venture into the Exclusion Zone, a walled-off corner in the desert where robots now exist on their own, Keats and Michelle find a strange, colorful group of new animatronic allies -- and begin to learn that the forces behind Christopher's disappearance are more sinister than they ever expected.",Sci-Fi/|Adventure/|Comedy,SCIFI,PG-13,https://www.rottentomatoes.com/m/the_electric_state
companion_2025,Companion,"New Line Cinema--the studio that brought you ""The Notebook""--and the unhinged creators of ""Barbarian"" cordially invite you to experience a new kind of love story....",Mystery & Thriller/|Sci-Fi/|Horror/|Comedy,SCIFI,R,https://www.rottentomatoes.com/m/companion_2025
ash_2025,Ash,"When a woman wakes up on a distant planet and finds the crew of her space station viciously killed, she must decide if she can trust the man sent to rescue her. But as their investigation into what happened sets in motion a terrifying chain of events, he begins to wonder how innocent she really is....",Sci-Fi/|Horror,SCIFI,R,https://www.rottentomatoes.com/m/ash_2025
mickey_17,Mickey 17,"Mickey 17, known as an ""expendable,"" goes on a dangerous journey to colonize an ice planet.",Sci-Fi/|Comedy/|Drama/|Mystery & Thriller,SCIFI,R,https://www.rottentomatoes.com/m/mickey_17
interstellar_2014,Interstellar,"In Earth's future, a global crop blight and second Dust Bowl are slowly rendering the planet uninhabitable. Professor Brand (Michael Caine), a brilliant NASA physicist, is working on plans to save mankind by transporting Earth's population to a new home via a wormhole. But first, Brand must send former NASA pilot Cooper (Matthew McConaughey) and a team of researchers through the wormhole and across the galaxy to find out which of three planets could be mankind's new home.",Sci-Fi/|Adventure/|Action,SCIFI,PG-13,https://www.rottentomatoes.com/m/interstellar_2014
m3gan,M3GAN,"M3GAN is a marvel of artificial intelligence, a life-like doll programmed to be a child's greatest companion and a parent's greatest ally. Designed by brilliant toy-company roboticist Gemma (Get Out's Allison Williams), M3GAN can listen and watch and learn as she becomes friend and teacher, playmate and protector, for the child she is bonded to. When Gemma suddenly becomes the caretaker of her orphaned 8-year-old niece, Cady (Violet McGraw, The Haunting of Hill House), Gemma's unsure and unprepared to be a parent. Under intense pressure at work, Gemma decides to pair her M3GAN prototype with Cady in an attempt to resolve both problems--a decision that will have unimaginable consequences.",Horror/|Mystery & Thriller/|Sci-Fi,SCIFI,PG-13,https://www.rottentomatoes.com/m/m3gan
the_assessment,The Assessment,"THE ASSESSMENT follows Mia (Elizabeth Olsen) and Aaryan (Himesh Patel), a successful couple who hope to become parents in a near future where resources are extremely limited and the government keeps firm control over reproduction. They are assigned an assessor named Virginia (Alicia Vikander), who moves into their home for seven days to evaluate whether they deserve to move forward in their parenting journey. What Mia and Aaryan are hoping is a routine test quickly unravels into a psychological nightmare, forcing them to question the very foundations of their society and what it truly means to be human.",Sci-Fi/|Mystery & Thriller/|Drama,SCIFI,R,https://www.rottentomatoes.com/m/the_assessment
marvels_the_avengers,Marvel's the Avengers,"When Thor's evil brother, Loki (Tom Hiddleston), gains access to the unlimited power of the energy cube called the Tesseract, Nick Fury (Samuel L. Jackson), director of S.H.I.E.L.D., initiates a superhero recruitment effort to defeat the unprecedented threat to Earth. Joining Fury's ""dream team"" are Iron Man (Robert Downey Jr.), Captain America (Chris Evans), the Hulk (Mark Ruffalo), Thor (Chris Hemsworth), the Black Widow (Scarlett Johansson) and Hawkeye (Jeremy Renner).",Action/|Adventure/|Fantasy/|Sci-Fi,SCIFI,PG-13,https://www.rottentomatoes.com/m/marvels_the_avengers
the_day_the_earth_blew_up_a_looney_tunes_movie,The Day the Earth Blew Up: A Looney Tunes Movie,"That's not all folks!  Porky Pig and Daffy Duck, one of the greatest comedic duos in history, are making their hilarious return to the big screen in the sci-fi comedy adventure, THE DAY THE EARTH BLEW UP: A LOONEY TUNES MOVIE. This is the first-ever fully animated Looney Tunes feature-length movie created for a cinema audience. Porky and Daffy are our unlikely heroes and Earth's only hope when facing the threat of alien invasion. In this buddy-comedy of epic proportions, they race to save the world, delivering all the laugh-out-loud gags and vibrant visuals that have made the Looney Tunes so iconic, but on a scope and scale yet to be experienced. It's going to be out of this world!",Kids & Family/|Comedy/|Sci-Fi/|Adventure/|Animation,SCIFI,PG,https://www.rottentomatoes.com/m/the_day_the_earth_blew_up_a_looney_tunes_movie
venom_the_last_dance,Venom: The Last Dance,"In Venom: The Last Dance, Tom Hardy returns as Venom, one of Marvel's greatest and most complex characters, for the final film in the trilogy. Eddie and Venom are on the run. Hunted by both of their worlds and with the net closing in, the duo are forced into a devastating decision that will bring the curtains down on Venom and Eddie's last dance.",Action/|Adventure/|Sci-Fi,SCIFI,"Released Oct 25 2024,",https://www.rottentomatoes.com/m/venom_the_last_dance
avengers_endgame,Avengers: Endgame,"The fourth installment in the Avengers saga is the culmination of 22 interconnected Marvel films and the climax of a journey. The world's heroes finally understand just how fragile reality is, and the sacrifices that must be made to uphold it, in a story of friendship, teamwork and setting aside differences to overcome an impossible obstacle.",Action/|Adventure/|Fantasy/|Sci-Fi,SCIFI,PG-13,https://www.rottentomatoes.com/m/avengers_endgame
prey_2022,Prey,"Set in the Comanche Nation 300 years ago, ""Prey"" is the story of a young woman, Naru, a fierce and highly skilled warrior. She has been raised in the shadow of some of the most legendary hunters who roam the Great Plains, so when danger threatens her camp, she sets out to protect her people. The prey she stalks, and ultimately confronts, turns out to be a highly evolved alien predator with a technically advanced arsenal, resulting in a vicious and terrifying showdown between the two adversaries.",Action/|Adventure/|Sci-Fi,SCIFI,R,https://www.rottentomatoes.com/m/prey_2022
godzilla_minus_one,Godzilla Minus One,Japan is already devastated by the war when a new crisis emerges in the form of a giant monster.,Sci-Fi/|Action/|Adventure,SCIFI,PG-13,https://www.rottentomatoes.com/m/godzilla_minus_one
y2k_2024,Y2K,"On the last night of 1999, two high school juniors crash a New Years Eve party, only to find themselves fighting for their lives in this dial-up disaster comedy.",Holiday/|Sci-Fi/|Comedy/|Horror,SCIFI,R,https://www.rottentomatoes.com/m/y2k_2024
rogue_one_a_star_wars_story,Rogue One: A Star Wars Story,"Former scientist Galen Erso lives on a farm with his wife and young daughter, Jyn. His peaceful existence comes crashing down when the evil Orson Krennic takes him away from his beloved family. Many years later, Galen becomes the Empire's lead engineer for the most powerful weapon in the galaxy, the Death Star. Knowing that her father holds the key to its destruction, Jyn joins forces with a spy and other resistance fighters to steal the space station's plans for the Rebel Alliance.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/rogue_one_a_star_wars_story
the_hunger_games_the_ballad_of_songbirds_and_snakes,The Hunger Games: The Ballad of Songbirds & Snakes,"Experience the story of THE HUNGER GAMES -- 64 years before Katniss Everdeen volunteered as tribute, and decades before Coriolanus Snow became the tyrannical President of Panem. THE HUNGER GAMES: THE BALLAD OF SONGBIRDS & SNAKES follows a young Coriolanus (Tom Blyth) who is the last hope for his failing lineage, the once-proud Snow family that has fallen from grace in a post-war Capitol. With his livelihood threatened, Snow is reluctantly assigned to mentor Lucy Gray Baird (Rachel Zegler), a tribute from the impoverished District 12. But after Lucy Gray's charm captivates the audience of Panem, Snow sees an opportunity to shift their fates. With everything he has worked for hanging in the balance, Snow unites with Lucy Gray to turn the odds in their favor. Battling his instincts for both good and evil, Snow sets out on a race against time to survive and reveal if he will ultimately become a songbird or a snake.",Action/|Adventure/|Sci-Fi,SCIFI,PG-13,https://www.rottentomatoes.com/m/the_hunger_games_the_ballad_of_songbirds_and_snakes
alien_romulus,Alien: Romulus,"While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",Sci-Fi/|Horror,SCIFI,R,https://www.rottentomatoes.com/m/alien_romulus
star_wars_the_last_jedi,Star Wars: The Last Jedi,"Luke Skywalker's peaceful and solitary existence gets upended when he encounters Rey, a young woman who shows strong signs of the Force. Her desire to learn the ways of the Jedi forces Luke to make a decision that changes their lives forever. Meanwhile, Kylo Ren and General Hux lead the First Order in an all-out assault against Leia and the Resistance for supremacy of the galaxy.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/star_wars_the_last_jedi
dune_part_two,Dune: Part Two,"""Dune: Part Two"" will explore the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, he endeavors to prevent a terrible future only he can foresee.",Sci-Fi/|Adventure/|Action/|Fantasy/|Drama,SCIFI,PG-13,https://www.rottentomatoes.com/m/dune_part_two
borderlands,Borderlands,"Lilith (Cate Blanchett), an infamous bounty hunter with a mysterious past, reluctantly returns to her home, Pandora, the most chaotic planet in the galaxy. Her mission is to find the missing daughter of Atlas (Edgar Ramírez), the universe's most powerful S.O.B. Lilith forms an unexpected alliance with a ragtag team of misfits -- Roland (Kevin Hart), a seasoned mercenary on a mission; Tiny Tina (Ariana Greenblatt), a feral pre-teen demolitionist; Krieg (Florian Munteanu), Tina's musclebound protector; Tannis (Jamie Lee Curtis), the oddball scientist who's seen it all; and Claptrap (Jack Black), a wiseass robot. Together, these unlikely heroes must battle an alien species and dangerous bandits to uncover one of Pandora's most explosive secrets. The fate of the universe could be in their hands -- but they'll be fighting for something more: each other. Based on one of the best-selling videogame franchises of all time, welcome to BORDERLANDS.",Sci-Fi/|Action/|Adventure/|Comedy,SCIFI,PG-13,https://www.rottentomatoes.com/m/borderlands
furiosa_a_mad_max_saga,Furiosa: A Mad Max Saga,"Snatched from the Green Place of Many Mothers, young Furiosa falls into the hands of a great biker horde led by the warlord Dementus. Sweeping through the Wasteland, they come across the Citadel, presided over by the Immortan Joe. As the two tyrants fight for dominance, Furiosa soon finds herself in a nonstop battle to make her way home.",Action/|Adventure/|Sci-Fi,SCIFI,R,https://www.rottentomatoes.com/m/furiosa_a_mad_max_saga
guardians_of_the_galaxy_vol_3,Guardians of the Galaxy Vol. 3,"In Marvel Studios ""Guardians of the Galaxy Vol. 3"" our beloved band of misfits are looking a bit different these days. Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",Sci-Fi/|Adventure/|Action/|Fantasy/|Comedy,SCIFI,PG-13,https://www.rottentomatoes.com/m/guardians_of_the_galaxy_vol_3
i_saw_the_tv_glow,I Saw the TV Glow,"Teenager Owen is just trying to make it through life in the suburbs when his classmate introduces him to a mysterious late-night TV show — a vision of a supernatural world beneath their own. In the pale glow of the television, Owen’s view of reality begins to crack.",Sci-Fi/|Horror/|Drama/|LGBTQ+/|Mystery & Thriller,SCIFI,PG-13,https://www.rottentomatoes.com/m/i_saw_the_tv_glow
star_wars_the_rise_of_skywalker,Star Wars: The Rise of Skywalker,"When it's discovered that the evil Emperor Palpatine did not die at the hands of Darth Vader, the rebels must race against the clock to find out his whereabouts. Finn and Poe lead the Resistance to put a stop to the First Order's plans to form a new Empire, while Rey anticipates her inevitable confrontation with Kylo Ren. Warning: Some flashing-lights scenes in this film may affect photosensitive viewers.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/star_wars_the_rise_of_skywalker
transformers_one,Transformers One,"TRANSFORMERS ONE is the untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",Action/|Adventure/|Sci-Fi/|Fantasy/|Animation,SCIFI,PG,https://www.rottentomatoes.com/m/transformers_one
nope,Nope,"A man and his sister discover something sinister in the skies above their California horse ranch, while the owner of a nearby theme park tries to profit from the mysterious, otherworldly phenomenon.",Sci-Fi/|Horror/|Mystery & Thriller,SCIFI,R,https://www.rottentomatoes.com/m/nope
everything_everywhere_all_at_once,Everything Everywhere All at Once,"Directed by Daniel Kwan and Daniel Scheinert, collectively known as Daniels, the film is a hilarious and big-hearted sci-fi action adventure about an exhausted Chinese American woman (Michelle Yeoh) who can't seem to finish her taxes.",Comedy/|Adventure/|Sci-Fi/|Fantasy,SCIFI,R,https://www.rottentomatoes.com/m/everything_everywhere_all_at_once
star_wars_episode_i_the_phantom_menace,Star Wars: Episode I - The Phantom Menace,"Experience the heroic action and unforgettable adventures of Star Wars: Episode I - The Phantom Menace. See the first fateful steps in the journey of Anakin Skywalker. Stranded on the desert planet Tatooine after rescuing young Queen Amidala from the impending invasion of Naboo, Jedi apprentice Obi-Wan Kenobi and his Jedi Master Qui-Gon Jinn discover nine-year-old Anakin, who is unusually strong in the Force. Anakin wins a thrilling Podrace and with it his freedom as he leaves his home to be trained as a Jedi. The heroes return to Naboo where Anakin and the Queen face massive invasion forces while the two Jedi contend with a deadly foe named Darth Maul. Only then do they realize the invasion is merely the first step in a sinister scheme by the re-emergent forces of darkness known as the Sith. After the feature, fans will also get a special first look at Star Wars: The Acolyte series coming to Disney+ June 2024.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG,https://www.rottentomatoes.com/m/star_wars_episode_i_the_phantom_menace
avengers_infinity_war,Avengers: Infinity War,"Iron Man, Thor, the Hulk and the rest of the Avengers unite to battle their most powerful enemy yet -- the evil Thanos. On a mission to collect all six Infinity Stones, Thanos plans to use the artifacts to inflict his twisted will on reality. The fate of the planet and existence itself has never been more uncertain as everything the Avengers have fought for has led up to this moment.",Action/|Adventure/|Fantasy/|Sci-Fi,SCIFI,PG-13,https://www.rottentomatoes.com/m/avengers_infinity_war
a_different_man,A Different Man,"Aspiring actor Edward undergoes a radical medical procedure to drastically transform his appearance. But his new dream face quickly turns into a nightmare, as he loses out on the role he was born to play and becomes obsessed with reclaiming what was lost.",Comedy/|Drama/|Mystery & Thriller/|Sci-Fi,SCIFI,R,https://www.rottentomatoes.com/m/a_different_man
geostorm,Geostorm,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But something has gone wrong, as the system built to protect Earth is attacking it and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",Action/|Adventure/|Sci-Fi/|Mystery & Thriller,SCIFI,PG-13,https://www.rottentomatoes.com/m/geostorm
iron_man,Iron Man,"A billionaire industrialist and genius inventor, Tony Stark (Robert Downey Jr.), is conducting weapons tests overseas, but terrorists kidnap him to force him to build a devastating weapon. Instead, he builds an armored suit and upends his captors. Returning to America, Stark refines the suit and uses it to combat crime and terrorism.",Action/|Adventure/|Sci-Fi/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/iron_man
a_quiet_place_day_one,A Quiet Place: Day One,Experience the day the world went quiet.,Horror/|Sci-Fi/|Mystery & Thriller,SCIFI,PG-13,https://www.rottentomatoes.com/m/a_quiet_place_day_one
poor_things,Poor Things,"From filmmaker Yorgos Lanthimos and producer Emma Stone comes the incredible tale and fantastical evolution of Bella Baxter (Stone), a young woman brought back to life by the brilliant and unorthodox scientist Dr. Godwin Baxter (Willem Dafoe). Under Baxter's protection, Bella is eager to learn. Hungry for the worldliness she is lacking, Bella runs off with Duncan Wedderburn (Mark Ruffalo), a slick and debauched lawyer, on a whirlwind adventure across the continents. Free from the prejudices of her times, Bella grows steadfast in her purpose to stand for equality and liberation.",Comedy/|Fantasy/|Romance/|Sci-Fi,SCIFI,R,https://www.rottentomatoes.com/m/poor_things
jurassic_world_dominion,Jurassic World Dominion,"This summer, experience the epic conclusion to the Jurassic era as two generations unite for the first time. Chris Pratt and Bryce Dallas Howard are joined by Oscar®-winner Laura Dern, Jeff Goldblum and Sam Neill in Jurassic World Dominion, a bold, timely and breathtaking new adventure that spans the globe. From Jurassic World architect and director Colin Trevorrow, Dominion takes place four years after Isla Nublar has been destroyed. Dinosaurs now live--and hunt--alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",Action/|Adventure/|Sci-Fi/|Mystery & Thriller,SCIFI,PG-13,https://www.rottentomatoes.com/m/jurassic_world_dominion
star_wars_episode_ii_attack_of_the_clones,Star Wars: Episode II - Attack of the Clones,"Set ten years after the events of ""The Phantom Menace,"" the Republic continues to be mired in strife and chaos. A separatist movement encompassing hundreds of planets and powerful corporate alliances poses new threats to the galaxy that even the Jedi cannot stem. These moves, long planned by an as yet unrevealed and powerful force, lead to the beginning of the Clone Wars -- and the beginning of the end of the Republic.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG,https://www.rottentomatoes.com/m/star_wars_episode_ii_attack_of_the_clones
megalopolis,Megalopolis,"MEGALOPOLIS is a Roman Epic set in an imagined Modern America. The City of New Rome must change, causing conflict between Cesar Catilina (Adam Driver), a genius artist who seeks to leap into a utopian, idealistic future, and his opposition, Mayor Franklyn Cicero (Giancarlo Esposito), who remains committed to a regressive status quo, perpetuating greed, special interests, and partisan warfare. Torn between them is socialite Julia Cicero (Nathalie Emmanuel), the mayor's daughter, whose love for Cesar has divided her loyalties, forcing her to discover what she truly believes humanity deserves.",Drama/|Sci-Fi/|Fantasy,SCIFI,R,https://www.rottentomatoes.com/m/megalopolis
arrival_2016,Arrival,"Linguistics professor Louise Banks (Amy Adams) leads an elite team of investigators when gigantic spaceships touch down in 12 locations around the world. As nations teeter on the verge of global war, Banks and her crew must race against time to find a way to communicate with the extraterrestrial visitors. Hoping to unravel the mystery, she takes a chance that could threaten her life and quite possibly all of mankind.",Sci-Fi/|Mystery & Thriller/|Drama,SCIFI,PG-13,https://www.rottentomatoes.com/m/arrival_2016
star_wars_episode_vii_the_force_awakens,Star Wars: The Force Awakens,"Thirty years after the defeat of the Galactic Empire, the galaxy faces a new threat from the evil Kylo Ren (Adam Driver) and the First Order. When a defector named Finn crash-lands on a desert planet, he meets Rey (Daisy Ridley), a tough scavenger whose droid contains a top-secret map. Together, the young duo joins forces with Han Solo (Harrison Ford) to make sure the Resistance receives the intelligence concerning the whereabouts of Luke Skywalker (Mark Hamill), the last of the Jedi Knights.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/star_wars_episode_vii_the_force_awakens
captain_marvel,Captain Marvel,"Captain Marvel is an extraterrestrial Kree warrior who finds herself caught in the middle of an intergalactic battle between her people and the Skrulls. Living on Earth in 1995, she keeps having recurring memories of another life as U.S. Air Force pilot Carol Danvers. With help from Nick Fury, Captain Marvel tries to uncover the secrets of her past while harnessing her special superpowers to end the war with the evil Skrulls.",Action/|Adventure/|Sci-Fi/|Fantasy,SCIFI,PG-13,https://www.rottentomatoes.com/m/captain_marvel
inception,Inception,"Dom Cobb (Leonardo DiCaprio) is a thief with the rare ability to enter people's dreams and steal their secrets from their subconscious. His skill has made him a hot commodity in the world of corporate espionage but has also cost him everything he loves. Cobb gets a chance at redemption when he is offered a seemingly impossible task: Plant an idea in someone's mind. If he succeeds, it will be the perfect crime, but a dangerous enemy anticipates Cobb's every move.",Sci-Fi/|Mystery & Thriller/|Action,SCIFI,PG-13,https://www.rottentomatoes.com/m/inception
elevation,Elevation,"Set in the post-apocalyptic Rocky Mountains, a single father and two women venture from the safety of their homes to face monstrous creatures to save the life of a young boy.",Sci-Fi/|Action/|Mystery & Thriller/|Drama,SCIFI,R,https://www.rottentomatoes.com/m/elevation
passengers_2016,Passengers,"On a routine journey through space to a new home, two passengers, sleeping in suspended animation, are awakened 90 years too early when their ship malfunctions. As Jim and Aurora face living the rest of their lives on board, with every luxury they could ever ask for, they begin to fall for each other, unable to deny their intense attraction until they discover the ship is in grave danger. With the lives of 5,000 sleeping passengers at stake, only Jim and Aurora can save them all.",Sci-Fi/|Adventure/|Mystery & Thriller/|Romance,SCIFI,PG-13,https://www.rottentomatoes.com/m/passengers_2016
star_wars_episode_iv_a_new_hope,Star Wars: Episode IV - A New Hope,"The Imperial Forces -- under orders from cruel Darth Vader (David Prowse) -- hold Princess Leia (Carrie Fisher) hostage, in their efforts to quell the rebellion against the Galactic Empire. Luke Skywalker (Mark Hamill) and Han Solo (Harrison Ford), captain of the Millennium Falcon, work together with the companionable droid duo R2-D2 (Kenny Baker) and C-3PO (Anthony Daniels) to rescue the beautiful princess, help the Rebel Alliance, and restore freedom and justice to the Galaxy.",Sci-Fi/|Adventure/|Action/|Fantasy,SCIFI,PG,https://www.rottentomatoes.com/m/star_wars_episode_iv_a_new_hope
avengers_age_of_ultron,Avengers: Age of Ultron,"When Tony Stark (Robert Downey Jr.) jump-starts a dormant peacekeeping program, things go terribly awry, forcing him, Thor (Chris Hemsworth), the Incredible Hulk (Mark Ruffalo) and the rest of the Avengers to reassemble. As the fate of Earth hangs in the balance, the team is put to the ultimate test as they battle Ultron, a technological terror hell-bent on human extinction. Along the way, they encounter two mysterious and powerful newcomers, Pietro and Wanda Maximoff.",Action/|Adventure/|Fantasy/|Sci-Fi,SCIFI,PG-13,https://www.rottentomatoes.com/m/avengers_age_of_ultron
10011582-tron_legacy,Tron: Legacy,"Sam (Garrett Hedlund), the son of famous video-game developer Kevin Flynn (Jeff Bridges), has been haunted for a long time by his father's mysterious disappearance. A strange signal draws Sam to Flynn's Arcade, and he is pulled into the same cyberworld in which his father, its creator, has been trapped for 20 years. With fearless warrior Quorra (Olivia Wilde), Kevin and Sam seek to escape from a universe that, while magnificent, is far more advanced and dangerous than Kevin had ever imagined.",Sci-Fi/|Action,SCIFI,PG,https://www.rottentomatoes.com/m/10011582-tron_legacy
